window_start_s,window_end_s,dominant_activity,n_samples,mean_residual_pupil_mm,mean_raw_pupil_mm,mean_gaze_entropy_bits,mean_target_switch_rate_hz,task_dwell_s,tutorial_dwell_s,support_dwell_s,confusion_frac,n_rescue_saccades
445.6802,447.6802,Misturar,48,0.4479,3.1475,3.3969,7.2500,1.1573,0.0000,0.8340,0.0833,0
447.6802,449.6802,Misturar,51,0.0122,2.7112,3.6186,6.4020,1.2239,0.0000,0.7026,0.0000,0
449.6802,451.6802,Misturar,55,0.0163,2.7286,3.5451,5.1909,1.9736,0.0000,0.0000,0.0000,0
451.6802,453.6802,Misturar,54,0.2141,2.9262,3.2511,4.2500,1.9587,0.0000,0.0000,0.0000,0
453.6802,455.6802,Misturar,52,0.7777,3.4668,3.2511,5.6442,0.7348,0.0000,1.2375,0.0000,0
455.6802,457.6802,Misturar,48,0.8007,3.4978,4.1282,5.3229,1.0709,0.0000,0.8802,0.9375,0
457.6802,459.6802,Misturar,49,0.3715,3.0828,4.1867,4.9286,1.7253,0.0000,0.2440,1.0000,0
459.6802,461.6802,Misturar,44,0.4066,3.0835,4.3472,4.5795,0.0000,0.0000,1.9390,1.0000,0
461.6802,463.6802,Misturar,40,0.7098,3.3847,4.5790,4.9375,0.0000,0.0000,1.9495,1.0000,0
463.6802,465.6802,Misturar,45,0.3797,3.0541,4.5790,3.9556,0.0000,0.0000,1.9694,1.0000,0
465.6802,467.6802,Misturar,44,0.0653,2.7530,4.4562,3.0000,0.5903,0.0000,1.3452,1.0000,0
467.6802,469.6802,Misturar,47,0.4431,3.1505,4.3788,3.0000,1.3963,0.0000,0.5565,1.0000,0
469.6802,471.6802,Misturar,45,1.0538,3.7288,4.3788,3.0000,0.0000,0.0000,1.9734,1.0000,0
471.6802,473.6802,Misturar,44,0.7525,3.4273,3.6986,1.9545,0.0000,0.0000,1.9519,0.1818,0
473.6802,475.6802,Misturar,44,0.4307,3.1056,3.6828,1.8864,0.0000,0.0000,1.9699,0.0000,0
475.6802,477.6802,Misturar,44,0.2784,2.9529,3.9437,3.8182,0.0000,0.0000,1.9379,0.4318,0
477.6802,479.6802,Misturar,51,0.6780,3.3642,4.7266,4.5980,0.5674,0.0000,1.4116,1.0000,0
479.6802,481.6802,Misturar,50,0.5128,3.2132,4.7266,5.4700,1.4009,0.0000,0.5144,1.0000,0
481.6802,483.6802,Misturar,52,0.1921,2.9013,5.0116,5.9231,1.4920,0.0000,0.4902,1.0000,0
483.6802,485.6802,Misturar,52,0.4436,3.1336,5.0634,5.2308,0.7248,0.0000,1.2463,1.0000,0
485.6802,487.6802,Misturar,48,0.5738,3.2560,4.6174,3.4375,0.3323,0.0000,1.6171,1.0000,0
487.6802,489.6802,Misturar,51,0.5182,3.2229,4.1714,2.6765,1.3359,0.0000,0.6171,0.5686,0
489.6802,491.6802,Misturar,47,0.1909,2.8652,4.1799,2.0000,0.0000,0.0000,1.9460,0.0851,0
491.6802,493.6802,Misturar,48,-0.1501,2.5248,4.3696,2.2708,0.0000,0.0000,1.9693,0.1667,0
493.6802,495.6802,Misturar,46,-0.4761,2.1985,4.3696,2.1957,0.0000,0.0000,1.9377,0.2391,0
495.6802,497.6802,Misturar,48,0.3261,3.0111,4.4443,2.0000,0.4322,0.0000,1.5476,0.0000,0
497.6802,499.6802,Misturar,49,0.8083,3.4975,4.5189,2.7959,0.6028,0.0000,1.3373,0.6122,0
499.6802,501.6802,Misturar,46,0.6090,3.2833,4.5189,6.8370,0.0000,0.0000,1.9437,1.0000,0
501.6802,503.6802,Misturar,47,0.7534,3.4324,4.3682,8.7553,0.1577,0.0000,1.8012,1.0000,0
503.6802,505.6802,Misturar,47,0.5886,3.2749,4.3650,7.5000,0.6352,0.0000,1.3486,1.0000,0
505.6802,507.6802,Misturar,50,-0.0894,2.6211,3.7479,7.5000,1.5360,0.0000,0.4245,0.6200,0
507.6802,509.6802,Misturar,50,0.3753,3.0940,3.0235,6.7300,1.9357,0.0000,0.0000,0.1000,0
509.6802,511.6802,Misturar,52,0.2455,2.9640,3.0235,3.6538,1.9800,0.0000,0.0000,0.0000,0
511.6802,513.6802,Misturar,50,0.1244,2.8433,3.0235,1.9600,1.9337,0.0000,0.0000,0.0000,0
513.6802,515.6802,Misturar,34,0.2955,2.9968,3.0235,3.5000,1.2592,0.0000,0.6886,0.0882,0
515.6802,517.6802,Misturar,32,0.7271,3.4036,3.0235,3.5000,0.0000,0.0000,1.9695,0.0000,0
517.6802,519.6802,Misturar,31,1.4577,4.1325,,3.5000,0.0000,0.0000,1.9037,0.0000,0
519.6802,521.6802,Misturar,13,1.1230,3.7986,,3.5000,0.1287,0.0000,0.6353,0.0000,0
